пЕГСКЭРЮРШ ЮМЮКХГЮ ЮМНЛЮКХИ ЛЕРНДНЛ Z-score
==========================================

яРНКАЕЖ: Feature_1
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 52
оПНЖЕМР ЮМНЛЮКХИ: 4.33%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
1190	-1.624	-1.6259	мер
1191	-0.428	-0.4355	мер
1192	-0.042	-0.0514	мер
1193	0.178	0.1676	мер
1194	-1.542	-1.5443	мер
1195	0.301	0.2900	мер
1196	1.63	1.6128	мер
1197	-0.278	-0.2862	мер
1198	0.196	0.1855	мер
1199	0.493	0.4811	мер
1200	-0.299	-0.3071	мер
1201	0.837	0.8235	мер

--------------------------------------------------

яРНКАЕЖ: Feature_30
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 52
оПНЖЕМР ЮМНЛЮКХИ: 4.33%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
2	-1.116	-1.1076	мер
3	-0.957	-0.9489	мер
4	-1.279	-1.2704	мер
5	-0.916	-0.9079	мер
6	-0.062	-0.0551	мер
7	0.595	0.6010	мер
8	1.826	1.8303	мер
9	-0.917	-0.9089	мер
10	-0.588	-0.5804	мер
11	0.342	0.3484	мер
12	-0.448	-0.4406	мер
13	0.495	0.5011	мер
14	-0.359	-0.3517	мер
15	0.609	0.6150	мер
16	-0.781	-0.7731	мер
17	0.462	0.4682	мер
18	0.471	0.4772	мер
19	-1.178	-1.1695	мер
20	-1.633	-1.6239	мер
21	1.61	1.6146	мер
22	1.166	1.1712	мер
23	-1.783	-1.7737	мер
24	0.723	0.7288	мер
25	-0.791	-0.7831	мер
26	0.639	0.6449	мер
27	0.678	0.6839	мер
28	0.484	0.4902	мер
29	1.246	1.2511	мер
30	0.028	0.0348	мер
31	-0.489	-0.4815	мер
32	0.702	0.7079	мер
33	1.948	1.9521	мер
34	-0.311	-0.3037	мер
35	-0.323	-0.3157	мер
36	-0.083	-0.0761	мер
37	-0.704	-0.6962	мер
38	-0.863	-0.8550	мер
39	0.422	0.4282	мер
40	0.454	0.4602	мер
41	0.119	0.1257	мер
42	-1.48	-1.4711	мер
43	1.678	1.6825	мер
44	1.741	1.7454	мер
45	0.176	0.1826	мер
46	-1.826	-1.8166	мер
47	-1.218	-1.2095	мер
48	-0.858	-0.8500	мер
49	0.058	0.0647	мер
50	1.336	1.3410	мер
51	1.319	1.3240	мер
52	-0.551	-0.5434	мер
53	-1.03	-1.0217	мер
54	0.731	0.7368	мер
55	0.748	0.7538	мер
56	-0.034	-0.0271	мер
57	-0.25	-0.2428	мер
58	0.181	0.1876	мер
59	-1.954	-1.9445	мер
60	0.402	0.4083	мер
61	-0.413	-0.4056	мер
62	-1.128	-1.1196	мер
63	-2.851	-2.8402	дю
64	-0.056	-0.0491	мер
65	-0.103	-0.0960	мер
66	1.426	1.4309	мер
67	1.518	1.5227	мер
68	0.718	0.7238	мер
69	-1.503	-1.4941	мер
70	-1.266	-1.2574	мер
71	-1.832	-1.8226	мер
72	-0.96	-0.9518	мер
73	1.405	1.4099	мер
74	-0.392	-0.3846	мер
75	-3.061	-3.0499	дю
76	-0.559	-0.5514	мер
77	1.219	1.2241	мер
78	1.648	1.6525	мер
79	-0.291	-0.2838	мер
80	-0.709	-0.7012	мер
81	-1.349	-1.3403	мер
82	0.366	0.3723	мер
83	0.176	0.1826	мер
84	-0.643	-0.6353	мер
85	0.025	0.0318	мер
86	-0.65	-0.6423	мер
87	-0.642	-0.6343	мер
88	0.703	0.7089	мер
89	-0.762	-0.7541	мер
90	-0.369	-0.3617	мер
91	1.43	1.4348	мер
92	-0.006	0.0008	мер
93	0.859	0.8646	мер
94	-1.007	-0.9988	мер
95	-0.437	-0.4296	мер
96	1.601	1.6056	мер
97	0.803	0.8087	мер
98	1.185	1.1902	мер
99	0.608	0.6140	мер
100	1.58	1.5846	мер
101	0.801	0.8067	мер
102	-0.147	-0.1400	мер
103	0.182	0.1886	мер
104	0.56	0.5661	мер
105	-0.583	-0.5754	мер
106	-1.496	-1.4871	мер
107	0.592	0.5980	мер
108	-0.606	-0.5983	мер
109	0.221	0.2275	мер
110	0.926	0.9315	мер
111	-0.066	-0.0591	мер
112	0.751	0.7568	мер
113	-1.031	-1.0227	мер
114	0.696	0.7019	мер
115	0.796	0.8017	мер
116	0.507	0.5131	мер
117	-0.195	-0.1879	мер
118	0.339	0.3454	мер
119	0.509	0.5151	мер
120	0.288	0.2944	мер
121	1.847	1.8513	мер
122	0.438	0.4442	мер
123	1.0	1.0054	мер
124	-1.195	-1.1865	мер
125	0.48	0.4862	мер
126	-0.171	-0.1639	мер
127	-0.033	-0.0261	мер
128	-0.949	-0.9409	мер
129	-1.573	-1.5640	мер
130	-1.628	-1.6189	мер
131	-0.888	-0.8799	мер
132	1.146	1.1512	мер
133	-0.259	-0.2518	мер
134	0.003	0.0098	мер
135	-0.928	-0.9199	мер
136	-0.666	-0.6583	мер
137	-0.12	-0.1130	мер
138	0.451	0.4572	мер
139	-0.342	-0.3347	мер
140	-1.117	-1.1086	мер
141	1.863	1.8672	мер
142	-1.154	-1.1456	мер
143	0.542	0.5481	мер
144	0.668	0.6739	мер
145	-0.936	-0.9279	мер
146	-0.066	-0.0591	мер
147	-1.041	-1.0327	мер
148	0.617	0.6230	мер
149	0.23	0.2365	мер
150	0.787	0.7927	мер
151	-0.098	-0.0910	мер
152	0.043	0.0498	мер
153	-1.469	-1.4601	мер
154	0.683	0.6889	мер
155	0.683	0.6889	мер
156	0.273	0.2794	мер
157	-1.771	-1.7617	мер
158	-0.766	-0.7581	мер
159	0.193	0.1996	мер
160	0.195	0.2016	мер
161	1.442	1.4468	мер
162	0.579	0.5850	мер
163	-0.501	-0.4935	мер
164	-1.349	-1.3403	мер
165	0.401	0.4073	мер
166	0.937	0.9425	мер
167	1.33	1.3350	мер
168	0.278	0.2844	мер
169	0.713	0.7188	мер
170	0.19	0.1966	мер
171	0.734	0.7398	мер
172	1.059	1.0644	мер
173	1.28	1.2851	мер
174	0.646	0.6519	мер
175	-0.821	-0.8130	мер
176	0.691	0.6969	мер
177	-1.041	-1.0327	мер
178	0.221	0.2275	мер
179	0.655	0.6609	мер
180	0.039	0.0458	мер
181	1.384	1.3889	мер
182	0.238	0.2445	мер
183	0.42	0.4262	мер
184	0.612	0.6180	мер
185	-0.808	-0.8001	мер
186	1.038	1.0434	мер
187	1.559	1.5637	мер
188	-1.648	-1.6389	мер
189	-0.673	-0.6652	мер
190	0.961	0.9665	мер
191	-0.216	-0.2089	мер
192	-3.455	-3.4434	дю
193	0.735	0.7408	мер
194	-0.59	-0.5824	мер
195	0.348	0.3543	мер
196	-0.599	-0.5913	мер
197	-1.349	-1.3403	мер
198	0.945	0.9505	мер
199	-0.173	-0.1659	мер
200	-0.557	-0.5494	мер
201	-0.154	-0.1470	мер
202	0.715	0.7208	мер
203	0.061	0.0677	мер
204	0.325	0.3314	мер
205	-1.168	-1.1596	мер
206	-2.063	-2.0533	дю
207	1.831	1.8353	мер
208	-1.159	-1.1506	мер
209	2.315	2.3186	дю
210	-1.558	-1.5490	мер
211	0.315	0.3214	мер
212	0.318	0.3244	мер
213	-0.387	-0.3796	мер
214	0.5	0.5061	мер
215	1.873	1.8772	мер
216	0.783	0.7887	мер
217	-0.145	-0.1380	мер
218	-1.567	-1.5580	мер
219	-0.44	-0.4326	мер
220	-2.326	-2.3160	дю
221	1.892	1.8962	мер
222	0.935	0.9405	мер
223	-1.821	-1.8117	мер
224	1.542	1.5467	мер
225	-1.321	-1.3123	мер
226	0.661	0.6669	мер
227	-0.403	-0.3956	мер
228	0.363	0.3693	мер
229	-2.308	-2.2980	дю
230	-1.529	-1.5201	мер
231	1.047	1.0524	мер
232	-0.57	-0.5624	мер
233	-0.586	-0.5784	мер
234	-0.228	-0.2209	мер
235	2.064	2.0680	дю
236	1.103	1.1083	мер
237	-0.683	-0.6752	мер
238	0.047	0.0538	мер
239	-0.621	-0.6133	мер
240	0.32	0.3264	мер
241	0.543	0.5491	мер
242	-1.36	-1.3513	мер
243	1.445	1.4498	мер
244	-1.219	-1.2105	мер
245	0.455	0.4612	мер
246	0.475	0.4812	мер
247	-0.977	-0.9688	мер
248	-1.738	-1.7288	мер
249	-0.322	-0.3147	мер
250	1.125	1.1303	мер
251	-0.418	-0.4106	мер
252	1.017	1.0224	мер
253	1.073	1.0783	мер
254	0.281	0.2874	мер
255	0.817	0.8227	мер
256	-1.044	-1.0357	мер
257	1.183	1.1882	мер
258	-0.186	-0.1789	мер
259	-1.252	-1.2434	мер
260	1.332	1.3370	мер
261	0.314	0.3204	мер
262	0.508	0.5141	мер
263	0.41	0.4163	мер
264	-1.128	-1.1196	мер
265	-1.031	-1.0227	мер
266	0.254	0.2605	мер
267	0.918	0.9236	мер
268	0.293	0.2994	мер
269	1.28	1.2851	мер
270	0.344	0.3503	мер
271	-0.437	-0.4296	мер
272	1.457	1.4618	мер
273	-1.094	-1.0857	мер
274	0.614	0.6200	мер
275	-1.19	-1.1815	мер
276	0.195	0.2016	мер
277	0.706	0.7118	мер
278	-0.926	-0.9179	мер
279	-0.269	-0.2618	мер
280	0.697	0.7029	мер
281	-1.314	-1.3054	мер
282	-0.432	-0.4246	мер
283	-1.523	-1.5141	мер
284	1.266	1.2711	мер
285	-0.908	-0.8999	мер
286	1.329	1.3340	мер
287	-0.291	-0.2838	мер
288	-0.193	-0.1859	мер
289	0.718	0.7238	мер
290	-0.473	-0.4655	мер
291	-0.499	-0.4915	мер
292	-0.504	-0.4965	мер
293	0.089	0.0957	мер
294	0.058	0.0647	мер
295	-1.954	-1.9445	мер
296	-1.26	-1.2514	мер
297	2.304	2.3076	дю
298	0.511	0.5171	мер
299	-0.447	-0.4396	мер
300	-2.67	-2.6595	дю
301	-0.621	-0.6133	мер
302	-0.822	-0.8140	мер
303	-0.752	-0.7441	мер
304	1.107	1.1123	мер
305	0.785	0.7907	мер
306	-0.289	-0.2818	мер
307	1.613	1.6176	мер
308	1.654	1.6585	мер
309	2.741	2.7440	дю
310	-0.666	-0.6583	мер
311	-0.547	-0.5394	мер
312	0.464	0.4702	мер
313	-1.211	-1.2025	мер
314	1.008	1.0134	мер
315	1.096	1.1013	мер
316	-0.82	-0.8120	мер
317	0.062	0.0687	мер
318	-0.31	-0.3027	мер
319	0.577	0.5830	мер
320	-0.429	-0.4216	мер
321	-0.044	-0.0371	мер
322	0.655	0.6609	мер
323	0.419	0.4252	мер
324	-0.756	-0.7481	мер
325	0.492	0.4981	мер
326	1.027	1.0324	мер
327	0.57	0.5760	мер
328	-1.513	-1.5041	мер
329	0.706	0.7118	мер
330	-0.444	-0.4366	мер
331	0.174	0.1806	мер
332	0.607	0.6130	мер
333	1.972	1.9761	мер
334	0.29	0.2964	мер
335	0.827	0.8327	мер
336	0.387	0.3933	мер
337	-1.022	-1.0138	мер
338	0.443	0.4492	мер
339	0.236	0.2425	мер
340	-0.764	-0.7561	мер
341	-2.057	-2.0473	дю
342	0.538	0.5441	мер
343	0.707	0.7128	мер
344	-0.598	-0.5903	мер
345	0.395	0.4013	мер
346	-1.555	-1.5460	мер
347	-1.399	-1.3902	мер
348	0.688	0.6939	мер
349	-1.089	-1.0807	мер
350	1.359	1.3639	мер
351	0.143	0.1496	мер
352	2.161	2.1648	дю
353	-0.112	-0.1050	мер
354	-1.946	-1.9365	мер
355	-0.497	-0.4895	мер
356	-0.373	-0.3657	мер
357	-0.397	-0.3896	мер
358	0.025	0.0318	мер
359	-0.174	-0.1669	мер
360	-0.463	-0.4555	мер
361	0.741	0.7468	мер
362	-0.157	-0.1500	мер
363	0.07	0.0767	мер
364	0.779	0.7847	мер
365	0.527	0.5331	мер
366	-1.725	-1.7158	мер
367	0.073	0.0797	мер
368	-2.46	-2.4498	дю
369	-0.772	-0.7641	мер
370	-0.584	-0.5764	мер
371	-0.655	-0.6473	мер
372	-0.805	-0.7971	мер
373	1.46	1.4648	мер
374	-0.994	-0.9858	мер
375	2.211	2.2148	дю
376	1.015	1.0204	мер
377	0.045	0.0518	мер
378	-1.331	-1.3223	мер
379	0.053	0.0598	мер
380	0.421	0.4272	мер
381	1.104	1.1093	мер
382	-0.495	-0.4875	мер
383	0.884	0.8896	мер
384	-1.064	-1.0557	мер
385	0.74	0.7458	мер
386	0.559	0.5651	мер
387	-1.461	-1.4522	мер
388	-0.021	-0.0141	мер
389	-0.03	-0.0231	мер
390	1.98	1.9841	мер
391	0.013	0.0198	мер
392	-2.066	-2.0563	дю
393	0.475	0.4812	мер
394	-0.791	-0.7831	мер
395	1.638	1.6426	мер
396	0.079	0.0857	мер
397	0.776	0.7818	мер
398	0.252	0.2585	мер
399	0.241	0.2475	мер
400	0.078	0.0847	мер
401	0.78	0.7857	мер
402	0.948	0.9535	мер
403	0.214	0.2205	мер
404	-0.481	-0.4735	мер
405	-0.444	-0.4366	мер
406	-0.724	-0.7162	мер
407	1.041	1.0464	мер
408	-0.273	-0.2658	мер
409	0.493	0.4991	мер
410	-0.6	-0.5923	мер
411	0.574	0.5800	мер
412	-0.708	-0.7002	мер
413	1.143	1.1482	мер
414	-0.313	-0.3057	мер
415	0.382	0.3883	мер
416	-0.485	-0.4775	мер
417	0.684	0.6899	мер
418	-1.741	-1.7318	мер
419	-0.027	-0.0201	мер
420	-0.126	-0.1190	мер
421	-0.389	-0.3816	мер
422	-1.802	-1.7927	мер
423	0.01	0.0168	мер
424	-1.758	-1.7487	мер
425	0.845	0.8507	мер
426	0.816	0.8217	мер
427	0.611	0.6170	мер
428	-0.435	-0.4276	мер
429	-0.339	-0.3317	мер
430	0.333	0.3394	мер
431	0.71	0.7158	мер
432	1.32	1.3250	мер
433	1.038	1.0434	мер
434	0.177	0.1836	мер
435	-0.767	-0.7591	мер
436	0.551	0.5571	мер
437	1.153	1.1582	мер
438	-0.152	-0.1450	мер
439	1.192	1.1972	мер
440	-1.945	-1.9355	мер
441	-1.295	-1.2864	мер
442	-0.422	-0.4146	мер
443	-1.005	-0.9968	мер
444	0.415	0.4213	мер
445	0.897	0.9026	мер
446	-0.718	-0.7102	мер
447	2.431	2.4345	дю
448	-0.323	-0.3157	мер
449	-1.321	-1.3123	мер
450	-0.893	-0.8849	мер
451	1.101	1.1063	мер
452	-1.815	-1.8057	мер
453	-0.563	-0.5554	мер
454	-1.22	-1.2115	мер
455	0.703	0.7089	мер
456	-0.654	-0.6463	мер
457	-0.739	-0.7312	мер
458	-2.031	-2.0214	дю
459	-0.207	-0.1999	мер
460	-0.539	-0.5314	мер
461	-0.122	-0.1150	мер
462	0.761	0.7668	мер
463	-0.442	-0.4346	мер
464	0.863	0.8686	мер
465	-0.401	-0.3936	мер
466	-0.506	-0.4985	мер
467	1.105	1.1103	мер
468	-0.568	-0.5604	мер
469	0.598	0.6040	мер
470	1.255	1.2601	мер
471	-0.207	-0.1999	мер
472	-0.58	-0.5724	мер
473	0.211	0.2175	мер
474	-0.817	-0.8090	мер
475	0.095	0.1017	мер
476	-0.842	-0.8340	мер
477	-0.905	-0.8969	мер
478	-0.889	-0.8809	мер
479	1.06	1.0654	мер
480	1.084	1.0893	мер
481	-0.965	-0.9568	мер
482	-0.055	-0.0481	мер
483	1.225	1.2301	мер
484	-0.388	-0.3806	мер
485	-0.315	-0.3077	мер
486	0.438	0.4442	мер
487	-1.007	-0.9988	мер
488	0.293	0.2994	мер
489	-1.014	-1.0058	мер
490	-0.246	-0.2388	мер
491	-0.069	-0.0621	мер
492	-1.376	-1.3673	мер
493	-1.41	-1.4012	мер
494	-1.412	-1.4032	мер
495	0.388	0.3943	мер
496	-0.248	-0.2408	мер
497	1.186	1.1912	мер
498	0.947	0.9525	мер
499	-0.966	-0.9578	мер
500	-1.036	-1.0277	мер
501	0.064	0.0707	мер
502	-0.735	-0.7272	мер
503	-1.187	-1.1785	мер
504	1.174	1.1792	мер
505	1.25	1.2551	мер
506	0.221	0.2275	мер
507	0.381	0.3873	мер
508	0.549	0.5551	мер
509	-0.456	-0.4485	мер
510	0.58	0.5860	мер
511	-0.819	-0.8110	мер
512	0.238	0.2445	мер
513	-1.111	-1.1026	мер
514	1.383	1.3879	мер
515	-1.555	-1.5460	мер
516	-0.495	-0.4875	мер
517	-1.03	-1.0217	мер
518	0.04	0.0468	мер
519	0.858	0.8636	мер
520	1.616	1.6206	мер
521	-0.012	-0.0052	мер
522	-1.461	-1.4522	мер
523	0.389	0.3953	мер
524	-0.306	-0.2988	мер
525	-0.151	-0.1440	мер
526	1.532	1.5367	мер
527	1.218	1.2231	мер
528	0.454	0.4602	мер
529	1.555	1.5597	мер
530	-0.955	-0.9469	мер
531	0.099	0.1057	мер
532	-0.972	-0.9638	мер
533	-1.169	-1.1606	мер
534	1.48	1.4848	мер
535	-1.505	-1.4961	мер
536	-0.738	-0.7302	мер
537	0.004	0.0108	мер
538	0.023	0.0298	мер
539	-0.306	-0.2988	мер
540	-0.524	-0.5164	мер
541	0.853	0.8586	мер
542	-0.013	-0.0062	мер
543	-0.71	-0.7022	мер
544	-0.41	-0.4026	мер
545	0.019	0.0258	мер
546	-0.575	-0.5674	мер
547	0.668	0.6739	мер
548	-0.29	-0.2828	мер
549	-1.151	-1.1426	мер
550	-0.195	-0.1879	мер
551	1.731	1.7354	мер
552	0.338	0.3444	мер
553	-0.418	-0.4106	мер
554	-0.258	-0.2508	мер
555	-0.166	-0.1589	мер
556	0.588	0.5940	мер
557	-0.159	-0.1520	мер
558	-0.423	-0.4156	мер
559	-1.911	-1.9015	мер
560	0.808	0.8137	мер
561	-0.62	-0.6123	мер
562	-0.643	-0.6353	мер
563	0.089	0.0957	мер
564	0.94	0.9455	мер
565	1.94	1.9441	мер
566	0.882	0.8876	мер
567	0.679	0.6849	мер
568	0.609	0.6150	мер
569	0.359	0.3653	мер
570	-1.528	-1.5191	мер
571	-0.348	-0.3407	мер
572	-0.948	-0.9399	мер
573	0.109	0.1157	мер
574	0.285	0.2914	мер
575	-0.269	-0.2618	мер
576	-1.571	-1.5620	мер
577	1.1	1.1053	мер
578	-0.214	-0.2069	мер
579	-0.956	-0.9479	мер
580	-2.108	-2.0983	дю
581	0.449	0.4552	мер
582	-0.281	-0.2738	мер
583	-0.791	-0.7831	мер
584	-0.095	-0.0880	мер
585	0.472	0.4782	мер
586	0.794	0.7997	мер
587	-1.733	-1.7238	мер
588	-0.958	-0.9498	мер
589	0.462	0.4682	мер
590	1.941	1.9451	мер
591	-1.484	-1.4751	мер
592	-1.14	-1.1316	мер
593	0.292	0.2984	мер
594	0.728	0.7338	мер
595	0.203	0.2095	мер
596	-0.425	-0.4176	мер
597	-1.018	-1.0098	мер
598	-2.276	-2.2660	дю
599	-0.054	-0.0471	мер
600	0.525	0.5311	мер
601	-0.303	-0.2958	мер
602	-0.004	0.0028	мер
603	-0.012	-0.0052	мер
604	-0.554	-0.5464	мер
605	0.746	0.7518	мер
606	0.65	0.6559	мер
607	0.342	0.3484	мер
608	1.056	1.0614	мер
609	0.461	0.4672	мер
610	0.601	0.6070	мер
611	-1.319	-1.3103	мер
612	2.491	2.4944	дю
613	-0.021	-0.0141	мер
614	-1.272	-1.2634	мер
615	0.064	0.0707	мер
616	-1.111	-1.1026	мер
617	-1.354	-1.3453	мер
618	-0.572	-0.5644	мер
619	0.674	0.6799	мер
620	0.791	0.7967	мер
621	0.016	0.0228	мер
622	2.867	2.8699	дю
623	0.092	0.0987	мер
624	0.269	0.2755	мер
625	-1.472	-1.4631	мер
626	-0.272	-0.2648	мер
627	-0.235	-0.2278	мер
628	1.4	1.4049	мер
629	-1.143	-1.1346	мер
630	0.579	0.5850	мер
631	-0.15	-0.1430	мер
632	-0.434	-0.4266	мер
633	-0.788	-0.7801	мер
634	0.439	0.4452	мер
635	0.607	0.6130	мер
636	0.605	0.6110	мер
637	0.002	0.0088	мер
638	-1.047	-1.0387	мер
639	-1.38	-1.3713	мер
640	0.013	0.0198	мер
641	0.382	0.3883	мер
642	0.171	0.1776	мер
643	3.339	3.3412	дю
644	0.153	0.1596	мер
645	2.362	2.3656	дю
646	0.949	0.9545	мер
647	0.12	0.1267	мер
648	-0.242	-0.2348	мер
649	0.058	0.0647	мер
650	-0.428	-0.4206	мер
651	1.462	1.4668	мер
652	-0.25	-0.2428	мер
653	0.192	0.1986	мер
654	-1.001	-0.9928	мер
655	-1.362	-1.3533	мер
656	-0.265	-0.2578	мер
657	-1.701	-1.6918	мер
658	-0.49	-0.4825	мер
659	-1.017	-1.0088	мер
660	-0.996	-0.9878	мер
661	2.63	2.6332	дю
662	1.779	1.7834	мер
663	1.525	1.5297	мер
664	1.355	1.3600	мер
665	-0.816	-0.8080	мер
666	-0.962	-0.9538	мер
667	-1.751	-1.7418	мер
668	0.485	0.4912	мер
669	-0.732	-0.7242	мер
670	-0.472	-0.4645	мер
671	0.008	0.0148	мер
672	-1.087	-1.0787	мер
673	0.381	0.3873	мер
674	0.807	0.8127	мер
675	-0.285	-0.2778	мер
676	-0.999	-0.9908	мер
677	-0.573	-0.5654	мер
678	0.939	0.9445	мер
679	0.599	0.6050	мер
680	-0.086	-0.0791	мер
681	0.181	0.1876	мер
682	1.138	1.1433	мер
683	-0.702	-0.6942	мер
684	1.56	1.5647	мер
685	0.081	0.0877	мер
686	-0.42	-0.4126	мер
687	0.098	0.1047	мер
688	0.135	0.1416	мер
689	-0.072	-0.0651	мер
690	0.395	0.4013	мер
691	-2.414	-2.4038	дю
692	-0.112	-0.1050	мер
693	-1.712	-1.7028	мер
694	0.834	0.8397	мер
695	0.631	0.6370	мер
696	1.648	1.6525	мер
697	1.816	1.8203	мер
698	0.351	0.3573	мер
699	-1.416	-1.4072	мер
700	-0.116	-0.1090	мер
701	0.362	0.3683	мер
702	1.561	1.5657	мер
703	0.022	0.0288	мер
704	-1.0	-0.9918	мер
705	0.56	0.5661	мер
706	-1.139	-1.1306	мер
707	-0.411	-0.4036	мер
708	-0.444	-0.4366	мер
709	0.529	0.5351	мер
710	-0.269	-0.2618	мер
711	0.32	0.3264	мер
712	-0.075	-0.0681	мер
713	-0.999	-0.9908	мер
714	-0.221	-0.2139	мер
715	-1.937	-1.9275	мер
716	0.298	0.3044	мер
717	1.583	1.5876	мер
718	-1.871	-1.8616	мер
719	2.041	2.0450	дю
720	-0.964	-0.9558	мер
721	0.709	0.7148	мер
722	1.749	1.7534	мер
723	0.518	0.5241	мер
724	-1.162	-1.1536	мер
725	1.081	1.0863	мер
726	1.001	1.0064	мер
727	2.49	2.4934	дю
728	-0.45	-0.4426	мер
729	0.289	0.2954	мер
730	-0.874	-0.8660	мер
731	1.247	1.2521	мер
732	-1.474	-1.4651	мер
733	-0.02	-0.0131	мер
734	-0.17	-0.1629	мер
735	-0.861	-0.8530	мер
736	2.228	2.2317	дю
737	-1.69	-1.6808	мер
738	-0.944	-0.9359	мер
739	0.963	0.9685	мер
740	1.722	1.7264	мер
741	-0.664	-0.6563	мер
742	-0.954	-0.9459	мер
743	-0.233	-0.2259	мер
744	1.066	1.0714	мер
745	-0.291	-0.2838	мер
746	1.922	1.9262	мер
747	0.444	0.4502	мер
748	0.183	0.1896	мер
749	-0.852	-0.8440	мер
750	1.207	1.2122	мер
751	0.139	0.1456	мер
752	-0.959	-0.9508	мер
753	0.327	0.3334	мер
754	0.518	0.5241	мер
755	0.82	0.8257	мер
756	-1.318	-1.3094	мер
757	0.234	0.2405	мер
758	0.324	0.3304	мер
759	-0.823	-0.8150	мер
760	0.511	0.5171	мер
761	-0.03	-0.0231	мер
762	0.178	0.1846	мер
763	1.064	1.0694	мер
764	-0.744	-0.7361	мер
765	0.462	0.4682	мер
766	0.66	0.6659	мер
767	-1.097	-1.0887	мер
768	-0.286	-0.2788	мер
769	-1.171	-1.1626	мер
770	0.726	0.7318	мер
771	0.508	0.5141	мер
772	-1.23	-1.2215	мер
773	-0.062	-0.0551	мер
774	0.636	0.6419	мер
775	0.587	0.5930	мер
776	-2.014	-2.0044	дю
777	-0.102	-0.0950	мер
778	-0.446	-0.4386	мер
779	1.941	1.9451	мер
780	0.149	0.1556	мер
781	-0.769	-0.7611	мер
782	1.659	1.6635	мер
783	0.919	0.9246	мер
784	-0.912	-0.9039	мер
785	1.479	1.4838	мер
786	0.292	0.2984	мер
787	-0.809	-0.8011	мер
788	0.678	0.6839	мер
789	-0.09	-0.0830	мер
790	-0.609	-0.6013	мер
791	0.766	0.7718	мер
792	-0.232	-0.2249	мер
793	0.265	0.2715	мер
794	0.157	0.1636	мер
795	0.324	0.3304	мер
796	0.969	0.9745	мер
797	-0.218	-0.2109	мер
798	0.685	0.6909	мер
799	-0.019	-0.0121	мер
800	1.276	1.2811	мер
801	0.617	0.6230	мер
802	1.868	1.8722	мер
803	-1.257	-1.2484	мер
804	-0.836	-0.8280	мер
805	-1.079	-1.0707	мер
806	0.594	0.6000	мер
807	-0.74	-0.7322	мер
808	0.1	0.1067	мер
809	-1.466	-1.4571	мер
810	-0.713	-0.7052	мер
811	0.404	0.4103	мер
812	-0.087	-0.0801	мер
813	-0.675	-0.6672	мер
814	0.544	0.5501	мер
815	0.139	0.1456	мер
